Fecha de registro;numero_radicado;nit_proveedor;nombre_proveedor;moneda;fecha_factura;numero_factura;pedido;valor_total $;estado_factura;categoria;tipo_factura;responsable
19/12/2022;NT00013;NIT0000000001;ABM;COP;26/01/2023;FAC-13;PED-4841;6200000,00;Pendiente;Servicios Públicos;Fisica;Responsable 3
19/08/2022;NT00013;NIT0000000002;Subway;COP;22/01/2023;FAC-13;PED-4842;9000000,00;Pendiente;Consultoría;Fisica;Responsable 3
18/05/2024;NT00013;NIT0000000003;Sodexo;COP;17/03/2025;FAC-13;PED-4843;11000000,00;Pendiente;Servicios Públicos;Fisica;Responsable 3
5/06/2023;NT00013;NIT0000000005;ISS;COP;13/10/2023;FAC-13;PED-4845;9800000,00;Pendiente;Servicios Públicos;Fisica;Responsable 3
6/12/2024;NT00013;NIT0000000006;Rentokil;COP;6/05/2024;FAC-13;PED-4846;1200000,00;Pendiente;Servicios Públicos;Fisica;Responsable 3
4/10/2023;NT00013;NIT0000000008;IBM;COP;11/10/2025;FAC-13;PED-4848;50000000,00;Pendiente;Tecnologia;Fisica;Responsable 3
19/09/2025;NT00013;NIT0000000009;Oma;COP;28/06/2022;FAC-13;PED-4849;6400000,00;Pendiente;Consultoría;Fisica;Responsable 3
15/03/2024;NT00013;NIT0000000010;Deloitte;COP;6/09/2024;FAC-13;PED-4850;40000000,00;Pendiente;Servicios;Fisica;Responsable 3
16/08/2025;NT00013;NIT0000000011;Apple;COP;1/12/2022;FAC-13;PED-4851;45000000,00;Pendiente;Tecnologia;Fisica;Responsable 3
29/04/2025;NT00013;NIT0000000012;Intel;COP;31/12/2023;FAC-13;PED-4852;32000000,00;Pendiente;Tecnologia;Fisica;Responsable 3
17/09/2023;NT00013;NIT0000000013;General Mills;COP;14/06/2025;FAC-13;PED-4853;32500000,00;Pendiente;Alimentación;Fisica;Responsable 3
24/03/2023;NT00013;NIT0000000014;Unilever;COP;14/11/2024;FAC-13;PED-4854;41000000,00;Pendiente;Alimentación;Fisica;Responsable 3
26/09/2022;NT00013;NIT0000000015;Dunkin Donuts;COP;29/08/2022;FAC-13;PED-4855;35000000,00;Pendiente;Consultoría;Fisica;Responsable 3
1/03/2022;NT00013;NIT0000000017;Aramark;COP;14/08/2024;FAC-13;PED-4857;12000000,00;Pendiente;Servicios Públicos;Fisica;Responsable 3
28/05/2023;NT00013;NIT0000000018;E.ON;COP;22/04/2023;FAC-13;PED-4858;18000000,00;Pendiente;Energía;Fisica;Responsable 3
22/02/2024;NT00013;NIT0000000020;Iberdrola;COP;15/09/2025;FAC-13;PED-4860;17500000,00;Pendiente;Energía;Fisica;Responsable 3
29/11/2022;NT00013;NIT0000000021;Engie;COP;24/06/2024;FAC-13;PED-4861;22000000,00;Pendiente;Energía;Fisica;Responsable 3
14/03/2025;NT00013;NIT0000000023;TCS;COP;2/08/2024;FAC-13;PED-4863;120000000,00;Pendiente;Servicios;Fisica;Responsable 3
21/02/2022;NT00013;NIT0000000024;PepsiCo;COP;16/04/2023;FAC-13;PED-4864;35000000,00;Pendiente;Alimentación;Fisica;Responsable 3
1/02/2023;NT00013;NIT0000000025;PwC;COP;20/05/2022;FAC-13;PED-4865;28000000,00;Pendiente;Servicios;Fisica;Responsable 3
26/12/2023;NT00013;NIT0000000027;Duke Energy;COP;24/11/2025;FAC-13;PED-4867;21500000,00;Pendiente;Energía;Fisica;Responsable 3
3/09/2024;NT00013;NIT0000000028;McKinsey;COP;2/09/2023;FAC-13;PED-4868;150000000,00;Pendiente;Servicios;Fisica;Responsable 3
22/10/2023;NT00013;NIT0000000029;Danone;COP;21/04/2025;FAC-13;PED-4869;5800000,00;Pendiente;Alimentación;Fisica;Responsable 3
24/09/2022;NT00013;NIT0000000030;Facebook;COP;4/08/2024;FAC-13;PED-4870;5000000,00;Pendiente;Tecnologia;Fisica;Responsable 3
10/01/2023;NT00013;NIT0000000031;Microsoft;COP;29/02/2024;FAC-13;PED-4871;36000000,00;Pendiente;Tecnologia;Fisica;Responsable 3
1/07/2022;NT00013;NIT0000000032;Enel;COP;9/08/2025;FAC-13;PED-4872;20000000,00;Pendiente;Energía;Fisica;Responsable 3
31/12/2023;NT00013;NIT0000000033;Coca-Cola;COP;9/02/2025;FAC-13;PED-4873;9000000,00;Pendiente;Alimentación;Fisica;Responsable 3
16/08/2022;NT00013;NIT0000000035;Kellogg;COP;17/03/2024;FAC-13;PED-4875;12600000,00;Pendiente;Alimentación;Fisica;Responsable 3
21/12/2022;NT00013;NIT0000000036;Southern Company;COP;11/12/2025;FAC-13;PED-4876;19800000,00;Pendiente;Energía;Fisica;Responsable 3
7/08/2024;NT00013;NIT0000000037;Kraft Heinz;COP;9/05/2023;FAC-13;PED-4877;9000000,00;Pendiente;Alimentación;Fisica;Responsable 3
15/10/2024;NT00013;NIT0000000038;G4S;COP;14/07/2024;FAC-13;PED-4878;8500000,00;Pendiente;Servicios Públicos;Fisica;Responsable 3
13/09/2023;NT00013;NIT0000000040;RWE;COP;14/11/2024;FAC-13;PED-4880;19000000,00;Pendiente;Energía;Fisica;Responsable 3
2/12/2025;NT00013;NIT0000000041;Juan Valdez;COP;22/01/2025;FAC-13;PED-4881;8400000,00;Pendiente;Consultoría;Fisica;Responsable 3
13/12/2024;NT00013;NIT0000000042;Compass Group;COP;9/01/2024;FAC-13;PED-4882;10500000,00;Pendiente;Servicios Públicos;Fisica;Responsable 3
18/06/2022;NT00013;NIT0000000043;Serco;COP;20/05/2023;FAC-13;PED-4883;9000000,00;Pendiente;Servicios Públicos;Fisica;Responsable 3
24/07/2025;NT00013;NIT0000000045;NextEra Energy;COP;14/05/2023;FAC-13;PED-4885;23000000,00;Pendiente;Energía;Fisica;Responsable 3
27/12/2022;NT00013;NIT0000000046;Exelon;COP;10/01/2024;FAC-13;PED-4886;18700000,00;Pendiente;Energía;Fisica;Responsable 3
13/06/2022;NT00013;NIT0000000047;EDF;COP;8/12/2023;FAC-13;PED-4887;19200000,00;Pendiente;Energía;Fisica;Responsable 3
24/06/2023;NT00013;NIT0000000048;Oracle;COP;15/11/2024;FAC-13;PED-4888;80000000,00;Pendiente;Tecnologia;Fisica;Responsable 3
19/12/2024;NT00013;NIT0000000049;Starbucks;COP;4/09/2024;FAC-13;PED-4889;5500000,00;Pendiente;Consultoría;Fisica;Responsable 3
27/10/2025;NT00013;NIT0000000050;Accenture;COP;10/07/2024;FAC-13;PED-4890;95000000,00;Pendiente;Servicios;Fisica;Responsable 3
22/05/2023;NT00013;NIT0000000051;Mondelez;COP;6/01/2023;FAC-13;PED-4891;13800000,00;Pendiente;Alimentación;Fisica;Responsable 3
31/08/2023;NT00013;NIT0000000052;KPMG;COP;27/05/2024;FAC-13;PED-4892;30000000,00;Pendiente;Servicios;Fisica;Responsable 3
16/04/2025;NT00013;NIT0000000053;Cisco;COP;13/10/2024;FAC-13;PED-4893;35000000,00;Pendiente;Tecnologia;Fisica;Responsable 3
16/11/2022;NT00013;NIT0000000056;Burger King;COP;3/03/2022;FAC-13;PED-4896;90000000,00;Pendiente;Consultoría;Fisica;Responsable 3
7/07/2022;NT00013;NIT0000000057;KFC;COP;5/09/2023;FAC-13;PED-4897;38000000,00;Pendiente;Consultoría;Fisica;Responsable 3
7/09/2023;NT00013;NIT0000000058;Capgemini;COP;6/01/2025;FAC-13;PED-4898;80000000,00;Pendiente;Servicios;Fisica;Responsable 3
18/04/2024;NT00013;NIT0000000059;Amazon;COP;3/12/2024;FAC-13;PED-4899;22000000,00;Pendiente;Tecnologia;Fisica;Responsable 3
24/06/2025;NT00013;NIT0000000060;Tostao;COP;16/05/2022;FAC-13;PED-4900;7600000,00;Pendiente;Consultoría;Fisica;Responsable 3
25/05/2024;NT00013;NIT0000000061;McDonald's;COP;16/06/2024;FAC-13;PED-4901;60000000,00;Pendiente;Consultoría;Fisica;Responsable 3
11/05/2024;NT00013;NIT0000000062;Bain;COP;10/12/2022;FAC-13;PED-4902;70000000,00;Pendiente;Servicios;Fisica;Responsable 3
12/02/2023;NT00013;NIT0000000063;Procter & Gamble;COP;10/04/2023;FAC-13;PED-4903;14400000,00;Pendiente;Alimentación;Fisica;Responsable 3
5/08/2025;NT00013;NIT0000000064;Securitas;COP;1/07/2025;FAC-13;PED-4904;8700000,00;Pendiente;Servicios Públicos;Fisica;Responsable 3
5/02/2025;NT00013;NIT0000000065;Crepes & Waffles;COP;23/12/2022;FAC-13;PED-4905;15000000,00;Pendiente;Consultoría;Fisica;Responsable 3
9/08/2022;NT00013;NIT0000000066;SAP;COP;28/01/2025;FAC-13;PED-4906;240000000,00;Pendiente;Tecnologia;Fisica;Responsable 3
28/07/2022;NT00013;NIT0000000067;Mitie;COP;14/05/2023;FAC-13;PED-4907;7500000,00;Pendiente;Servicios Públicos;Fisica;Responsable 3
14/10/2022;NT00013;NIT0000000068;EY;COP;17/09/2023;FAC-13;PED-4908;35000000,00;Pendiente;Servicios;Fisica;Responsable 3
3/12/2022;NT00013;NIT0000000069;BCG;COP;18/11/2023;FAC-13;PED-4909;145000000,00;Pendiente;Servicios;Fisica;Responsable 3
3/01/2022;NT00013;NIT0000000070;Google;COP;16/08/2025;FAC-13;PED-4910;15000000,00;Pendiente;Tecnologia;Fisica;Responsable 3
28/06/2023;NT00014;NIT0000000001;ABM;COP;3/04/2022;FAC-14;PED-4911;6200000,00;Pagada;Servicios Públicos;Electronica;Responsable 4
10/12/2023;NT00014;NIT0000000002;Subway;COP;26/02/2024;FAC-14;PED-4912;9000000,00;Pagada;Consultoría;Electronica;Responsable 4
15/02/2025;NT00014;NIT0000000003;Sodexo;COP;29/12/2023;FAC-14;PED-4913;11000000,00;Pagada;Servicios Públicos;Electronica;Responsable 4
14/11/2024;NT00014;NIT0000000005;ISS;COP;15/10/2025;FAC-14;PED-4915;9800000,00;Pagada;Servicios Públicos;Electronica;Responsable 4
13/12/2025;NT00014;NIT0000000006;Rentokil;COP;11/04/2025;FAC-14;PED-4916;1200000,00;Pagada;Servicios Públicos;Electronica;Responsable 4
17/07/2023;NT00014;NIT0000000008;IBM;COP;3/09/2025;FAC-14;PED-4918;50000000,00;Pagada;Tecnologia;Electronica;Responsable 4
15/02/2024;NT00014;NIT0000000009;Oma;COP;13/04/2022;FAC-14;PED-4919;6400000,00;Pagada;Consultoría;Electronica;Responsable 4
5/12/2025;NT00014;NIT0000000010;Deloitte;COP;5/04/2023;FAC-14;PED-4920;40000000,00;Pagada;Servicios;Electronica;Responsable 4
20/05/2022;NT00014;NIT0000000011;Apple;COP;8/04/2024;FAC-14;PED-4921;45000000,00;Pagada;Tecnologia;Electronica;Responsable 4
4/04/2024;NT00014;NIT0000000012;Intel;COP;11/12/2024;FAC-14;PED-4922;32000000,00;Pagada;Tecnologia;Electronica;Responsable 4
12/12/2022;NT00014;NIT0000000013;General Mills;COP;21/04/2024;FAC-14;PED-4923;13000000,00;Pagada;Alimentación;Electronica;Responsable 4
6/05/2022;NT00014;NIT0000000014;Unilever;COP;25/06/2022;FAC-14;PED-4924;16400000,00;Pagada;Alimentación;Electronica;Responsable 4
23/12/2023;NT00014;NIT0000000015;Dunkin Donuts;COP;14/09/2023;FAC-14;PED-4925;35000000,00;Pagada;Consultoría;Electronica;Responsable 4
19/03/2022;NT00014;NIT0000000017;Aramark;COP;18/09/2022;FAC-14;PED-4927;12000000,00;Pagada;Servicios Públicos;Electronica;Responsable 4
24/04/2023;NT00014;NIT0000000020;Iberdrola;COP;3/04/2024;FAC-14;PED-4930;17500000,00;Pagada;Energía;Electronica;Responsable 4
20/08/2022;NT00014;NIT0000000021;Engie;COP;7/05/2024;FAC-14;PED-4931;22000000,00;Pagada;Energía;Electronica;Responsable 4
6/09/2023;NT00014;NIT0000000023;TCS;COP;26/11/2023;FAC-14;PED-4933;120000000,00;Pagada;Servicios;Electronica;Responsable 4
22/08/2024;NT00014;NIT0000000024;PepsiCo;COP;25/04/2023;FAC-14;PED-4934;7000000,00;Pagada;Alimentación;Electronica;Responsable 4
24/04/2025;NT00014;NIT0000000025;PwC;COP;25/04/2025;FAC-14;PED-4935;28000000,00;Pagada;Servicios;Electronica;Responsable 4
24/01/2022;NT00014;NIT0000000027;Duke Energy;COP;3/09/2022;FAC-14;PED-4937;21500000,00;Pagada;Energía;Electronica;Responsable 4
6/07/2022;NT00014;NIT0000000028;McKinsey;COP;24/09/2025;FAC-14;PED-4938;150000000,00;Pagada;Servicios;Electronica;Responsable 4
30/06/2023;NT00014;NIT0000000029;Danone;COP;29/12/2023;FAC-14;PED-4939;5800000,00;Pagada;Alimentación;Electronica;Responsable 4
5/11/2024;NT00014;NIT0000000030;Facebook;COP;10/06/2022;FAC-14;PED-4940;5000000,00;Pagada;Tecnologia;Electronica;Responsable 4
28/05/2024;NT00014;NIT0000000031;Microsoft;COP;16/12/2024;FAC-14;PED-4941;36000000,00;Pagada;Tecnologia;Electronica;Responsable 4
19/09/2022;NT00014;NIT0000000032;Enel;COP;5/11/2025;FAC-14;PED-4942;20000000,00;Pagada;Energía;Electronica;Responsable 4
12/08/2024;NT00014;NIT0000000033;Coca-Cola;COP;12/03/2025;FAC-14;PED-4943;9000000,00;Pagada;Alimentación;Electronica;Responsable 4
10/11/2024;NT00014;NIT0000000035;Kellogg;COP;4/12/2022;FAC-14;PED-4945;6300000,00;Pagada;Alimentación;Electronica;Responsable 4
25/02/2025;NT00014;NIT0000000036;Southern Company;COP;20/03/2025;FAC-14;PED-4946;19800000,00;Pagada;Energía;Electronica;Responsable 4
30/08/2022;NT00014;NIT0000000037;Kraft Heinz;COP;25/04/2025;FAC-14;PED-4947;4500000,00;Pagada;Alimentación;Electronica;Responsable 4
18/02/2025;NT00014;NIT0000000038;G4S;COP;12/11/2024;FAC-14;PED-4948;8500000,00;Pagada;Servicios Públicos;Electronica;Responsable 4
16/12/2023;NT00014;NIT0000000040;RWE;COP;21/04/2022;FAC-14;PED-4950;19000000,00;Pagada;Energía;Electronica;Responsable 4
10/10/2022;NT00014;NIT0000000041;Juan Valdez;COP;15/07/2023;FAC-14;PED-4951;8400000,00;Pagada;Consultoría;Electronica;Responsable 4
4/06/2025;NT00014;NIT0000000042;Compass Group;COP;14/12/2024;FAC-14;PED-4952;10500000,00;Pagada;Servicios Públicos;Electronica;Responsable 4
24/08/2024;NT00014;NIT0000000043;Serco;COP;19/11/2025;FAC-14;PED-4953;9000000,00;Pagada;Servicios Públicos;Electronica;Responsable 4
20/01/2022;NT00014;NIT0000000045;NextEra Energy;COP;12/12/2025;FAC-14;PED-4955;23000000,00;Pagada;Energía;Electronica;Responsable 4
4/10/2025;NT00014;NIT0000000046;Exelon;COP;20/12/2025;FAC-14;PED-4956;18700000,00;Pagada;Energía;Electronica;Responsable 4
9/06/2025;NT00014;NIT0000000047;EDF;COP;6/02/2025;FAC-14;PED-4957;19200000,00;Pagada;Energía;Electronica;Responsable 4
7/06/2023;NT00014;NIT0000000048;Oracle;COP;30/09/2025;FAC-14;PED-4958;80000000,00;Pagada;Tecnologia;Electronica;Responsable 4
6/12/2025;NT00014;NIT0000000049;Starbucks;COP;13/03/2025;FAC-14;PED-4959;5500000,00;Pagada;Consultoría;Electronica;Responsable 4
18/11/2023;NT00014;NIT0000000050;Accenture;COP;2/09/2022;FAC-14;PED-4960;95000000,00;Pagada;Servicios;Electronica;Responsable 4
27/08/2022;NT00014;NIT0000000051;Mondelez;COP;22/04/2025;FAC-14;PED-4961;6900000,00;Pagada;Alimentación;Electronica;Responsable 4
19/01/2023;NT00014;NIT0000000052;KPMG;COP;28/09/2023;FAC-14;PED-4962;30000000,00;Pagada;Servicios;Electronica;Responsable 4
14/08/2025;NT00014;NIT0000000053;Cisco;COP;29/05/2023;FAC-14;PED-4963;35000000,00;Pagada;Tecnologia;Electronica;Responsable 4
13/12/2023;NT00014;NIT0000000056;Burger King;COP;29/12/2023;FAC-14;PED-4966;90000000,00;Pagada;Consultoría;Electronica;Responsable 4
17/06/2022;NT00014;NIT0000000057;KFC;COP;12/02/2025;FAC-14;PED-4967;38000000,00;Pagada;Consultoría;Electronica;Responsable 4
23/12/2022;NT00014;NIT0000000058;Capgemini;COP;23/03/2025;FAC-14;PED-4968;80000000,00;Pagada;Servicios;Electronica;Responsable 4
28/06/2024;NT00014;NIT0000000059;Amazon;COP;5/11/2024;FAC-14;PED-4969;22000000,00;Pagada;Tecnologia;Electronica;Responsable 4
24/11/2025;NT00014;NIT0000000060;Tostao;COP;10/07/2025;FAC-14;PED-4970;7600000,00;Pagada;Consultoría;Electronica;Responsable 4
22/07/2023;NT00014;NIT0000000061;McDonald's;COP;23/04/2022;FAC-14;PED-4971;60000000,00;Pagada;Consultoría;Electronica;Responsable 4
29/06/2022;NT00014;NIT0000000062;Bain;COP;10/01/2022;FAC-14;PED-4972;140000000,00;Pagada;Servicios;Electronica;Responsable 4
4/02/2022;NT00014;NIT0000000063;Procter & Gamble;COP;25/08/2023;FAC-14;PED-4973;14400000,00;Pagada;Alimentación;Electronica;Responsable 4
30/09/2022;NT00014;NIT0000000064;Securitas;COP;8/01/2022;FAC-14;PED-4974;8700000,00;Pagada;Servicios Públicos;Electronica;Responsable 4
15/05/2025;NT00014;NIT0000000065;Crepes & Waffles;COP;5/10/2024;FAC-14;PED-4975;7500000,00;Pagada;Consultoría;Electronica;Responsable 4
26/07/2022;NT00014;NIT0000000066;SAP;COP;16/05/2022;FAC-14;PED-4976;240000000,00;Pagada;Tecnologia;Electronica;Responsable 4
5/10/2025;NT00014;NIT0000000067;Mitie;COP;3/10/2023;FAC-14;PED-4977;7500000,00;Pagada;Servicios Públicos;Electronica;Responsable 4
27/10/2023;NT00014;NIT0000000068;EY;COP;6/11/2023;FAC-14;PED-4978;35000000,00;Pagada;Servicios;Electronica;Responsable 4
12/10/2022;NT00014;NIT0000000069;BCG;COP;10/01/2022;FAC-14;PED-4979;145000000,00;Pagada;Servicios;Electronica;Responsable 4
18/01/2022;NT00014;NIT0000000070;Google;COP;2/05/2022;FAC-14;PED-4980;15000000,00;Pagada;Tecnologia;Electronica;Responsable 4
10/05/2024;NT00015;NIT0000000001;ABM;COP;10/02/2024;FAC-15;PED-4981;6200000,00;Pendiente;Servicios Públicos;Fisica;Responsable 5
10/03/2023;NT00015;NIT0000000002;Subway;COP;13/11/2025;FAC-15;PED-4982;9000000,00;Pendiente;Consultoría;Fisica;Responsable 5
25/07/2024;NT00015;NIT0000000003;Sodexo;COP;7/12/2023;FAC-15;PED-4983;11000000,00;Pendiente;Servicios Públicos;Fisica;Responsable 5
23/02/2022;NT00015;NIT0000000005;ISS;COP;27/12/2024;FAC-15;PED-4985;9800000,00;Pendiente;Servicios Públicos;Fisica;Responsable 5
28/04/2024;NT00015;NIT0000000006;Rentokil;COP;13/12/2022;FAC-15;PED-4986;1200000,00;Pendiente;Servicios Públicos;Fisica;Responsable 5
9/09/2024;NT00015;NIT0000000008;IBM;COP;21/05/2025;FAC-15;PED-4988;50000000,00;Pendiente;Tecnologia;Fisica;Responsable 5
12/05/2023;NT00015;NIT0000000009;Oma;COP;8/05/2023;FAC-15;PED-4989;3200000,00;Pendiente;Consultoría;Fisica;Responsable 5
29/01/2023;NT00015;NIT0000000010;Deloitte;COP;2/11/2022;FAC-15;PED-4990;40000000,00;Pendiente;Servicios;Fisica;Responsable 5
9/05/2024;NT00015;NIT0000000011;Apple;COP;12/01/2024;FAC-15;PED-4991;45000000,00;Pendiente;Tecnologia;Fisica;Responsable 5
5/09/2022;NT00015;NIT0000000012;Intel;COP;8/11/2023;FAC-15;PED-4992;32000000,00;Pendiente;Tecnologia;Fisica;Responsable 5
22/10/2022;NT00015;NIT0000000013;General Mills;COP;25/05/2023;FAC-15;PED-4993;13000000,00;Pendiente;Alimentación;Fisica;Responsable 5
16/03/2024;NT00015;NIT0000000014;Unilever;COP;10/12/2022;FAC-15;PED-4994;16400000,00;Pendiente;Alimentación;Fisica;Responsable 5
17/10/2022;NT00015;NIT0000000015;Dunkin Donuts;COP;7/04/2022;FAC-15;PED-4995;35000000,00;Pendiente;Consultoría;Fisica;Responsable 5
3/11/2025;NT00015;NIT0000000017;Aramark;COP;11/02/2022;FAC-15;PED-4997;12000000,00;Pendiente;Servicios Públicos;Fisica;Responsable 5
1/04/2024;NT00015;NIT0000000018;E.ON;COP;16/11/2022;FAC-15;PED-4998;18000000,00;Pendiente;Energía;Fisica;Responsable 5
12/01/2024;NT00015;NIT0000000020;Iberdrola;COP;17/07/2024;FAC-15;PED-5000;17500000,00;Pendiente;Energía;Fisica;Responsable 5
29/06/2023;NT00015;NIT0000000021;Engie;COP;21/10/2023;FAC-15;PED-5001;22000000,00;Pendiente;Energía;Fisica;Responsable 5
25/02/2025;NT00015;NIT0000000023;TCS;COP;14/06/2022;FAC-15;PED-5003;120000000,00;Pendiente;Servicios;Fisica;Responsable 5
6/01/2024;NT00015;NIT0000000024;PepsiCo;COP;17/05/2022;FAC-15;PED-5004;14000000,00;Pendiente;Alimentación;Fisica;Responsable 5
15/04/2024;NT00015;NIT0000000025;PwC;COP;5/12/2022;FAC-15;PED-5005;28000000,00;Pendiente;Servicios;Fisica;Responsable 5
22/06/2024;NT00015;NIT0000000027;Duke Energy;COP;26/03/2025;FAC-15;PED-5007;21500000,00;Pendiente;Energía;Fisica;Responsable 5
10/04/2023;NT00015;NIT0000000028;McKinsey;COP;9/01/2022;FAC-15;PED-5008;150000000,00;Pendiente;Servicios;Fisica;Responsable 5
31/12/2024;NT00015;NIT0000000029;Danone;COP;11/12/2023;FAC-15;PED-5009;5800000,00;Pendiente;Alimentación;Fisica;Responsable 5
16/12/2022;NT00015;NIT0000000030;Facebook;COP;19/11/2023;FAC-15;PED-5010;5000000,00;Pendiente;Tecnologia;Fisica;Responsable 5
7/02/2022;NT00015;NIT0000000031;Microsoft;COP;28/10/2022;FAC-15;PED-5011;36000000,00;Pendiente;Tecnologia;Fisica;Responsable 5
6/06/2023;NT00015;NIT0000000032;Enel;COP;8/03/2025;FAC-15;PED-5012;20000000,00;Pendiente;Energía;Fisica;Responsable 5
22/08/2024;NT00015;NIT0000000033;Coca-Cola;COP;26/10/2024;FAC-15;PED-5013;9000000,00;Pendiente;Alimentación;Fisica;Responsable 5
6/12/2025;NT00015;NIT0000000035;Kellogg;COP;25/12/2024;FAC-15;PED-5015;6300000,00;Pendiente;Alimentación;Fisica;Responsable 5
19/06/2024;NT00015;NIT0000000036;Southern Company;COP;25/09/2024;FAC-15;PED-5016;19800000,00;Pendiente;Energía;Fisica;Responsable 5
8/03/2022;NT00015;NIT0000000037;Kraft Heinz;COP;9/01/2025;FAC-15;PED-5017;4500000,00;Pendiente;Alimentación;Fisica;Responsable 5
28/05/2025;NT00015;NIT0000000038;G4S;COP;20/09/2025;FAC-15;PED-5018;8500000,00;Pendiente;Servicios Públicos;Fisica;Responsable 5
4/06/2024;NT00015;NIT0000000040;RWE;COP;8/10/2022;FAC-15;PED-5020;19000000,00;Pendiente;Energía;Fisica;Responsable 5
15/01/2023;NT00015;NIT0000000041;Juan Valdez;COP;19/01/2024;FAC-15;PED-5021;4200000,00;Pendiente;Consultoría;Fisica;Responsable 5
1/06/2022;NT00015;NIT0000000042;Compass Group;COP;23/09/2023;FAC-15;PED-5022;10500000,00;Pendiente;Servicios Públicos;Fisica;Responsable 5
13/05/2022;NT00015;NIT0000000043;Serco;COP;8/07/2025;FAC-15;PED-5023;9000000,00;Pendiente;Servicios Públicos;Fisica;Responsable 5
3/12/2022;NT00015;NIT0000000045;NextEra Energy;COP;15/02/2024;FAC-15;PED-5025;23000000,00;Pendiente;Energía;Fisica;Responsable 5
6/06/2023;NT00015;NIT0000000046;Exelon;COP;5/02/2023;FAC-15;PED-5026;18700000,00;Pendiente;Energía;Fisica;Responsable 5
10/03/2023;NT00015;NIT0000000047;EDF;COP;27/02/2022;FAC-15;PED-5027;19200000,00;Pendiente;Energía;Fisica;Responsable 5
18/10/2024;NT00015;NIT0000000048;Oracle;COP;2/07/2023;FAC-15;PED-5028;80000000,00;Pendiente;Tecnologia;Fisica;Responsable 5
1/01/2022;NT00015;NIT0000000049;Starbucks;COP;24/12/2023;FAC-15;PED-5029;5500000,00;Pendiente;Consultoría;Fisica;Responsable 5
11/06/2022;NT00015;NIT0000000050;Accenture;COP;24/06/2024;FAC-15;PED-5030;95000000,00;Pendiente;Servicios;Fisica;Responsable 5
21/03/2024;NT00015;NIT0000000051;Mondelez;COP;9/08/2023;FAC-15;PED-5031;6900000,00;Pendiente;Alimentación;Fisica;Responsable 5
17/11/2025;NT00015;NIT0000000052;KPMG;COP;4/06/2024;FAC-15;PED-5032;30000000,00;Pendiente;Servicios;Fisica;Responsable 5
22/12/2025;NT00015;NIT0000000053;Cisco;COP;19/11/2025;FAC-15;PED-5033;35000000,00;Pendiente;Tecnologia;Fisica;Responsable 5
31/12/2022;NT00015;NIT0000000056;Burger King;COP;26/01/2023;FAC-15;PED-5036;45000000,00;Pendiente;Consultoría;Fisica;Responsable 5
7/12/2022;NT00015;NIT0000000057;KFC;COP;12/08/2024;FAC-15;PED-5037;38000000,00;Pendiente;Consultoría;Fisica;Responsable 5
3/02/2022;NT00015;NIT0000000058;Capgemini;COP;12/05/2023;FAC-15;PED-5038;80000000,00;Pendiente;Servicios;Fisica;Responsable 5
24/07/2025;NT00015;NIT0000000059;Amazon;COP;11/09/2024;FAC-15;PED-5039;22000000,00;Pendiente;Tecnologia;Fisica;Responsable 5
15/01/2024;NT00015;NIT0000000060;Tostao;COP;29/01/2024;FAC-15;PED-5040;3800000,00;Pendiente;Consultoría;Fisica;Responsable 5
13/09/2023;NT00015;NIT0000000061;McDonald's;COP;13/10/2025;FAC-15;PED-5041;120000000,00;Pendiente;Consultoría;Fisica;Responsable 5
26/02/2024;NT00015;NIT0000000062;Bain;COP;30/01/2024;FAC-15;PED-5042;140000000,00;Pendiente;Servicios;Fisica;Responsable 5
13/03/2022;NT00015;NIT0000000063;Procter & Gamble;COP;24/06/2025;FAC-15;PED-5043;7200000,00;Pendiente;Alimentación;Fisica;Responsable 5
11/01/2022;NT00015;NIT0000000064;Securitas;COP;10/01/2024;FAC-15;PED-5044;8700000,00;Pendiente;Servicios Públicos;Fisica;Responsable 5
13/07/2024;NT00015;NIT0000000065;Crepes & Waffles;COP;9/04/2022;FAC-15;PED-5045;15000000,00;Pendiente;Consultoría;Fisica;Responsable 5
10/09/2022;NT00015;NIT0000000066;SAP;COP;6/05/2025;FAC-15;PED-5046;240000000,00;Pendiente;Tecnologia;Fisica;Responsable 5
27/05/2024;NT00015;NIT0000000067;Mitie;COP;23/09/2024;FAC-15;PED-5047;7500000,00;Pendiente;Servicios Públicos;Fisica;Responsable 5
19/03/2023;NT00015;NIT0000000068;EY;COP;22/02/2022;FAC-15;PED-5048;35000000,00;Pendiente;Servicios;Fisica;Responsable 5
5/04/2025;NT00015;NIT0000000069;BCG;COP;6/04/2023;FAC-15;PED-5049;145000000,00;Pendiente;Servicios;Fisica;Responsable 5
13/01/2024;NT00015;NIT0000000070;Google;COP;19/08/2024;FAC-15;PED-5050;15000000,00;Pendiente;Tecnologia;Fisica;Responsable 5
1/10/2025;NT00016;NIT0000000001;ABM;COP;26/02/2024;FAC-16;PED-5051;6200000,00;Pagada;Servicios Públicos;Electronica;Responsable 6
25/03/2024;NT00016;NIT0000000002;Subway;COP;6/11/2022;FAC-16;PED-5052;18000000,00;Pagada;Consultoría;Electronica;Responsable 6
21/04/2022;NT00016;NIT0000000003;Sodexo;COP;1/08/2022;FAC-16;PED-5053;11000000,00;Pagada;Servicios Públicos;Electronica;Responsable 6
3/05/2023;NT00016;NIT0000000005;ISS;COP;31/05/2025;FAC-16;PED-5055;9800000,00;Pagada;Servicios Públicos;Electronica;Responsable 6
